Date and time:,2022-05-10 10:22:14
Notes:
,,,,,,,,,,,,,,,,,,
Cyclic Voltammetry: CV i vs E Scan 1,,Cyclic Voltammetry: CV i vs E Scan 2,,Cyclic Voltammetry: CV i vs E Scan 3,,Cyclic Voltammetry: CV i vs E Scan 4,,Cyclic Voltammetry: CV i vs E Scan 5,,Cyclic Voltammetry: CV i vs E Scan 6,,Cyclic Voltammetry: CV i vs E Scan 7,,Cyclic Voltammetry: CV i vs E Scan 8,,Cyclic Voltammetry: CV i vs E Scan 9,,Cyclic Voltammetry: CV i vs E Scan 10
Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.654651,147.803,0.654651,104.363,0.654651,93.1004,0.654651,91.4649,0.654651,94.6454,0.654651,99.9431,0.654651,105.369,0.654651,110.677,0.654651,116.618,0.654651,121.401
0.653635,145.343,0.653635,102.199,0.653635,90.0773,0.653635,89.3715,0.653635,92.1086,0.653635,96.3239,0.653635,102.098,0.653635,107.84,0.653635,112.57,0.653635,117.948
0.652698,141.986,0.652698,99.4281,0.652698,88.0412,0.652698,86.1624,0.652698,88.8136,0.652698,93.7251,0.652698,98.8273,0.652698,103.805,0.652698,109.475,0.652698,113.967
0.651682,139.697,0.651682,97.3109,0.651682,85.2517,0.651682,83.9833,0.651682,86.3341,0.651682,90.2346,0.651682,95.6086,0.651682,100.983,0.651682,105.341,0.651682,110.457
0.650666,136.378,0.650666,94.6406,0.650666,83.0916,0.650666,80.8123,0.650666,83.2108,0.650666,87.6883,0.650666,92.3947,0.650666,96.939,0.650666,102.265,0.650666,106.509
0.649651,134.218,0.649651,92.6045,0.649651,80.3926,0.649651,79.0527,0.649651,80.7884,0.649651,84.3504,0.649651,89.238,0.649651,94.283,0.649651,98.3647,0.649651,103.267
0.648713,130.885,0.648713,90.0534,0.648713,78.4853,0.648713,75.7626,0.648713,77.7224,0.648713,81.89,0.648713,86.1433,0.648713,90.4158,0.648713,95.3559,0.648713,99.285
0.647697,128.777,0.647697,87.9696,0.647697,75.6243,0.647697,73.8409,0.647697,75.2619,0.647697,78.409,0.647697,83.0296,0.647697,87.6263,0.647697,91.4553,0.647697,96.0616
0.646682,125.659,0.646682,85.4567,0.646682,73.6692,0.646682,70.751,0.646682,72.2244,0.646682,75.9819,0.646682,79.9206,0.646682,83.8498,0.646682,88.4274,0.646682,92.1277
0.645744,123.594,0.645744,83.4301,0.645744,71.0562,0.645744,68.9247,0.645744,70.0119,0.645744,72.5821,0.645744,76.9308,0.645744,81.2558,0.645744,84.6461,0.645744,89.0044
0.644729,120.533,0.644729,81.0364,0.644729,69.2776,0.644729,65.9111,0.644729,66.9887,0.644729,70.3457,0.644729,73.8504,0.644729,77.4744,0.644729,81.7946,0.644729,85.2183
0.643713,118.473,0.643713,79.0337,0.643713,66.4976,0.643713,64.1229,0.643713,64.7094,0.643713,66.9887,0.643713,70.937,0.643713,74.8899,0.643713,77.9799,0.643713,82.0235
0.642776,115.512,0.642776,76.7401,0.642776,64.7094,0.642776,61.1331,0.642776,61.9819,0.642776,64.8096,0.642776,67.9281,0.642776,71.1468,0.642776,75.3,0.642776,78.1992
0.64176,113.514,0.64176,74.7707,0.64176,62.1202,0.64176,59.407,0.64176,59.655,0.64176,61.5146,0.64176,65.1004,0.64176,68.6624,0.64176,71.5187,0.64176,75.2523
0.640744,110.553,0.640744,72.501,0.640744,60.3559,0.640744,56.4697,0.640744,56.8512,0.640744,59.3021,0.640744,62.1202,0.640744,65.0575,0.640744,68.7482,0.640744,71.5473
0.639729,108.717,0.639729,70.7081,0.639729,57.9288,0.639729,54.939,0.639729,54.7769,0.639729,56.2026,0.639729,59.4118,0.639729,62.659,0.639729,65.11,0.639729,68.6815
0.638791,106.481,0.638791,69.1965,0.638791,56.9656,0.638791,52.798,0.638791,52.8266,0.638791,54.8722,0.638791,57.2565,0.638791,59.8648,0.638791,63.36,0.638791,65.8729
0.637775,104.463,0.637775,67.1318,0.637775,54.3715,0.637775,51.0146,0.637775,50.4519,0.637775,51.563,0.637775,54.5098,0.637775,57.452,0.637775,59.5977,0.637775,62.8831
0.636761,101.531,0.636761,65.0051,0.636761,52.6216,0.636761,48.0821,0.636761,47.8866,0.636761,49.5269,0.636761,51.5773,0.636761,53.9186,0.636761,56.9942,0.636761,59.2306
0.635822,99.7523,0.635822,62.969,0.635822,50.0943,0.635822,46.3845,0.635822,45.4499,0.635822,46.2844,0.635822,48.7687,0.635822,51.3627,0.635822,53.3082,0.635822,56.2837
0.634808,96.8961,0.634808,60.9996,0.634808,48.4445,0.634808,43.719,0.634808,43.0132,0.634808,44.2912,0.634808,45.9125,0.634808,47.9819,0.634808,50.8048,0.634808,52.7265
0.633792,95.2033,0.633792,59.0065,0.633792,46.1461,0.633792,42.0262,0.633792,40.7244,0.633792,41.2871,0.633792,43.4042,0.633792,45.612,0.633792,47.1951,0.633792,49.875
0.632854,92.471,0.632854,57.1516,0.632854,44.4963,0.632854,39.456,0.632854,38.407,0.632854,39.3416,0.632854,40.5861,0.632854,42.3027,0.632854,44.8014,0.632854,46.4274
0.631839,90.8402,0.631839,55.2155,0.631839,42.174,0.631839,37.8396,0.631839,36.1325,0.631839,36.2421,0.631839,38.0923,0.631839,39.89,0.631839,41.2823,0.631839,43.6999
0.630823,88.0459,0.630823,53.4131,0.630823,40.5814,0.630823,35.236,0.630823,33.7864,0.630823,34.2394,0.630823,35.1931,0.630823,36.6856,0.630823,38.9029,0.630823,40.1427
0.629886,86.5391,0.629886,51.5773,0.629886,38.4785,0.629886,33.8198,0.629886,31.6359,0.629886,31.4023,0.629886,32.8566,0.629886,34.3777,0.629886,35.4792,0.629886,37.6917
0.62887,83.988,0.62887,49.8607,0.62887,36.9383,0.62887,31.3021,0.62887,29.4043,0.62887,29.5712,0.62887,30.1767,0.62887,31.2878,0.62887,33.2095,0.62887,34.1727
0.627854,82.4145,0.627854,47.9581,0.627854,34.7592,0.627854,29.7953,0.627854,27.249,0.627854,26.6911,0.627854,27.8259,0.627854,28.9942,0.627854,29.7619,0.627854,31.7456
0.626839,79.8109,0.626839,46.3559,0.626839,33.2095,0.626839,27.3682,0.626839,25.0937,0.626839,24.8171,0.626839,25.0269,0.626839,25.8423,0.626839,27.516,0.626839,28.2789
0.625901,78.3566,0.625901,44.3246,0.625901,31.1161,0.625901,25.8089,0.625901,22.8716,0.625901,21.9513,0.625901,22.6952,0.625901,23.6345,0.625901,24.1257,0.625901,25.7803
0.624886,75.8675,0.624886,42.8368,0.624886,29.5712,0.624886,23.3961,0.624886,20.8546,0.624886,20.1202,0.624886,20.0487,0.624886,20.5923,0.624886,21.9465,0.624886,22.3471
0.62387,74.4226,0.62387,41.0487,0.62387,27.6114,0.62387,21.9036,0.62387,18.6992,0.62387,17.5071,0.62387,17.9697,0.62387,18.437,0.62387,18.6277,0.62387,20.0678
0.622932,72.0194,0.622932,39.5466,0.622932,26.1236,0.622932,19.7054,0.622932,16.7728,0.622932,15.7381,0.622932,15.2326,0.622932,15.5426,0.622932,16.5201,0.622932,16.706
0.621917,70.689,0.621917,37.7299,0.621917,24.159,0.621917,18.2891,0.621917,14.6795,0.621917,13.1329,0.621917,13.2251,0.621917,13.4159,0.621917,13.3157,0.621917,14.3552
0.620901,68.3095,0.620901,36.328,0.620901,22.8191,0.620901,16.0909,0.620901,12.8,0.620901,11.3929,0.620901,10.5284,0.620901,10.4278,0.620901,11.1826,0.620901,11.2319
0.619964,66.9982,0.619964,34.5112,0.619964,20.8593,0.619964,14.6673,0.619964,10.6671,0.619964,8.83797,0.619964,8.51658,0.619964,8.37496,0.619964,8.14656,0.619964,8.86611
0.618948,64.6379,0.618948,33.1522,0.618948,19.4765,0.618948,12.4434,0.618948,8.82748,0.618948,7.12088,0.618948,5.93259,0.618948,5.59499,0.618948,5.97217,0.618948,5.66604
0.617932,63.3457,0.617932,31.3021,0.617932,17.674,0.617932,11.0014,0.617932,6.7394,0.617932,4.5736,0.617932,4.00378,0.617932,3.50691,0.617932,2.91277,0.617932,3.48879
0.616917,61.0425,0.616917,30.0146,0.616917,16.1222,0.616917,8.95384,0.616917,4.9813,0.616917,2.9266,0.616917,1.44411,0.616917,0.849967,0.616917,0.88573,0.616917,0.369787
0.615979,59.9124,0.615979,28.3028,0.615979,14.4756,0.615979,7.5629,0.615979,2.91182,0.615979,0.448942,0.615979,-0.395536,0.615979,-1.27197,0.615979,-2.09213,0.615979,-1.82224
0.614964,57.5998,0.614964,27.0678,0.614964,13.0861,0.614964,5.44669,0.614964,1.261,0.614964,-1.24288,0.614964,-2.99479,0.614964,-3.85167,0.614964,-4.1392,0.614964,-4.86257
0.613948,56.4983,0.613948,25.2653,0.613948,11.3996,0.613948,4.12632,0.613948,-0.800853,0.613948,-3.59227,0.613948,-4.8454,0.613948,-6.00317,0.613948,-7.06318,0.613948,-6.89629
0.61301,54.2809,0.61301,24.0923,0.61301,9.95521,0.61301,2.14506,0.61301,-2.39492,0.61301,-5.13913,0.61301,-7.24771,0.61301,-8.54472,0.61301,-9.01249,0.61301,-10.0744
0.611995,53.8041,0.611995,23.1625,0.611995,9.11931,0.611995,1.65487,0.611995,-3.55793,0.611995,-6.74465,0.611995,-8.2877,0.611995,-9.76352,0.611995,-11.0314,0.611995,-11.153
0.610979,51.6536,0.610979,21.8702,0.610979,7.64778,0.610979,-0.401735,0.610979,-5.18443,0.610979,-8.36543,0.610979,-10.8006,0.610979,-12.2564,0.610979,-12.9884,0.610979,-14.2139
0.610042,50.3852,0.610042,20.0773,0.610042,5.98648,0.610042,-1.81985,0.610042,-7.30064,0.610042,-10.7272,0.610042,-12.5807,0.610042,-14.2587,0.610042,-15.8442,0.610042,-16.3344
0.609026,48.2633,0.609026,18.9806,0.609026,4.46107,0.609026,-3.68811,0.609026,-8.90616,0.609026,-12.4386,0.609026,-15.2004,0.609026,-16.8794,0.609026,-17.8045,0.609026,-19.4934
0.60801,47.1999,0.60801,17.1817,0.60801,3.07346,0.60801,-4.94697,0.60801,-11.0114,0.60801,-14.6716,0.60801,-16.7492,0.60801,-18.8039,0.60801,-20.5429,0.60801,-21.3364
0.607073,45.1924,0.607073,16.1408,0.607073,1.54806,0.607073,-6.92728,0.607073,-12.4681,0.607073,-16.4054,0.607073,-19.3375,0.607073,-21.2906,0.607073,-22.6906,0.607073,-24.3987
0.606057,44.0337,0.606057,14.3579,0.606057,0.0431538,0.606057,-8.21904,0.606057,-14.5043,0.606057,-18.5507,0.606057,-20.9702,0.606057,-23.2905,0.606057,-25.257,0.606057,-26.2693
0.605042,42.05,0.605042,13.3341,0.605042,-1.36829,0.605042,-10.0968,0.605042,-15.9004,0.605042,-20.1147,0.605042,-23.4683,0.605042,-25.7047,0.605042,-27.264,0.605042,-29.281
0.604026,41.1154,0.604026,11.6575,0.604026,-2.77496,0.604026,-11.3156,0.604026,-17.9165,0.604026,-22.2472,0.604026,-25.0042,0.604026,-27.665,0.604026,-29.8032,0.604026,-31.1216
0.603088,39.1938,0.603088,10.6881,0.603088,-4.1597,0.603088,-13.0699,0.603088,-19.2135,0.603088,-23.733,0.603088,-27.3217,0.603088,-29.8608,0.603088,-31.8164,0.603088,-33.9049
0.602073,38.1686,0.602073,9.08116,0.602073,-5.46195,0.602073,-14.3827,0.602073,-21.231,0.602073,-25.8339,0.602073,-28.8695,0.602073,-31.7405,0.602073,-34.3813,0.602073,-35.7574
0.601057,36.4472,0.601057,8.14608,0.601057,-6.78279,0.601057,-16.0378,0.601057,-22.4112,0.601057,-27.4013,0.601057,-31.1779,0.601057,-33.8773,0.601057,-36.1375,0.601057,-38.5307
0.60012,35.4601,0.60012,6.59015,0.60012,-8.03211,0.60012,-17.2151,0.60012,-24.4053,0.60012,-29.3459,0.60012,-32.5583,0.60012,-35.7989,0.60012,-38.5837,0.60012,-40.2545
0.599104,33.7054,0.599104,5.7924,0.599104,-9.56563,0.599104,-18.9365,0.599104,-25.6923,0.599104,-30.8188,0.599104,-35.0436,0.599104,-38.0534,0.599104,-40.4672,0.599104,-43.1828
0.598088,32.6373,0.598088,4.1125,0.598088,-10.6409,0.598088,-20.2354,0.598088,-27.6736,0.598088,-32.7085,0.598088,-36.4393,0.598088,-39.8177,0.598088,-42.8805,0.598088,-44.8441
0.597151,30.9063,0.597151,3.24942,0.597151,-12.1458,0.597151,-21.8161,0.597151,-28.8085,0.597151,-34.2964,0.597151,-38.865,0.597151,-42.0422,0.597151,-44.6886,0.597151,-47.6369
0.596135,30.0337,0.596135,1.68205,0.596135,-13.3465,0.596135,-23.0921,0.596135,-30.7039,0.596135,-36.1465,0.596135,-40.1205,0.596135,-43.8623,0.596135,-47.131,0.596135,-49.2672
0.595119,28.4601,0.595119,0.850921,0.595119,-14.7288,0.595119,-24.5622,0.595119,-31.8307,0.595119,-37.6729,0.595119,-42.4155,0.595119,-45.8893,0.595119,-48.9106,0.595119,-51.9981
0.594104,27.3872,0.594104,-0.78321,0.594104,-15.7746,0.594104,-25.7724,0.594104,-33.7757,0.594104,-39.4897,0.594104,-43.765,0.594104,-47.7929,0.594104,-51.28,0.594104,-53.8423
0.593166,25.7946,0.593166,-1.47558,0.593166,-17.2103,0.593166,-27.2397,0.593166,-34.8939,0.593166,-40.9807,0.593166,-46.1091,0.593166,-49.7756,0.593166,-53.2033,0.593166,-56.546
0.592151,24.9601,0.592151,-3.03484,0.592151,-18.1587,0.592151,-28.4828,0.592151,-36.8408,0.592151,-42.7932,0.592151,-47.3751,0.592151,-51.6333,0.592151,-55.6113,0.592151,-58.172
0.591135,23.4009,0.591135,-3.72101,0.591135,-19.594,0.591135,-29.9147,0.591135,-37.7916,0.591135,-44.2213,0.591135,-49.5848,0.591135,-53.6706,0.591135,-57.1516,0.591135,-60.6849
0.590198,22.4901,0.590198,-5.29553,0.590198,-20.5997,0.590198,-31.0663,0.590198,-39.6871,0.590198,-45.9189,0.590198,-50.8141,0.590198,-55.4349,0.590198,-59.4118,0.590198,-62.3252
0.589182,20.9976,0.589182,-6.00126,0.589182,-22.0602,0.589182,-32.5769,0.589182,-40.873,0.589182,-47.4624,0.589182,-53.3034,0.589182,-57.4186,0.589182,-61.2237,0.589182,-64.8811
0.588166,20.0821,0.588166,-7.58198,0.588166,-22.9348,0.588166,-33.8034,0.588166,-42.695,0.588166,-49.1266,0.588166,-54.4097,0.588166,-59.202,0.588166,-63.36,0.588166,-66.5262
0.587229,18.5517,0.587229,-8.2362,0.587229,-24.4878,0.587229,-35.2754,0.587229,-43.7226,0.587229,-50.7154,0.587229,-56.689,0.587229,-61.0616,0.587229,-65.1863,0.587229,-69.0725
0.586213,17.7639,0.586213,-9.77162,0.586213,-25.2546,0.586213,-36.2996,0.586213,-45.607,0.586213,-52.4785,0.586213,-57.7524,0.586213,-62.8641,0.586213,-67.2605,0.586213,-70.6747
0.585197,16.3253,0.585197,-10.4554,0.585197,-26.8024,0.585197,-37.7048,0.585197,-46.5698,0.585197,-53.909,0.585197,-60.0555,0.585197,-64.6522,0.585197,-68.9629,0.585197,-73.1829
0.58426,16.1131,0.58426,-11.2002,0.58426,-26.8277,0.58426,-38.1836,0.58426,-47.6651,0.58426,-54.7435,0.58426,-60.3368,0.58426,-65.582,0.58426,-70.2074,0.58426,-73.9029
0.583244,14.6273,0.583244,-11.874,0.583244,-28.4427,0.583244,-39.4396,0.583244,-48.6426,0.583244,-56.2837,0.583244,-62.6686,0.583244,-67.4274,0.583244,-71.9717,0.583244,-76.268
0.582229,13.6827,0.582229,-13.4743,0.582229,-29.3282,0.582229,-40.8382,0.582229,-50.436,0.582229,-57.8573,0.582229,-63.7462,0.582229,-69.2871,0.582229,-74.0936,0.582229,-78.0132
0.581213,12.3384,0.581213,-14.047,0.581213,-30.7378,0.581213,-42.046,0.581213,-51.5201,0.581213,-59.3545,0.581213,-65.9635,0.581213,-70.999,0.581213,-75.7387,0.581213,-80.3211
0.580276,11.3843,0.580276,-15.7169,0.580276,-31.5183,0.580276,-43.3716,0.580276,-53.375,0.580276,-60.8757,0.580276,-67.0793,0.580276,-72.892,0.580276,-77.7462,0.580276,-81.89
0.57926,10.0477,0.57926,-16.2299,0.57926,-33.0814,0.57926,-44.5971,0.57926,-54.3525,0.57926,-62.516,0.57926,-69.3682,0.57926,-74.5228,0.57926,-79.5439,0.57926,-84.2598
0.578244,9.15507,0.578244,-17.8092,0.578244,-33.8496,0.578244,-45.8602,0.578244,-56.1502,0.578244,-63.8845,0.578244,-70.3409,0.578244,-76.4492,0.578244,-81.499,0.578244,-85.8906
0.577307,7.90146,0.577307,-18.3504,0.577307,-35.3855,0.577307,-47.0552,0.577307,-57.0419,0.577307,-65.3818,0.577307,-72.5487,0.577307,-77.9799,0.577307,-83.2633,0.577307,-88.0698
0.576291,6.98116,0.576291,-19.9059,0.576291,-36.126,0.576291,-48.3775,0.576291,-58.9588,0.576291,-66.8314,0.576291,-73.531,0.576291,-79.9206,0.576291,-85.1181,0.576291,-89.7339
0.575275,5.77142,0.575275,-20.3903,0.575275,-37.5046,0.575275,-49.4384,0.575275,-59.6693,0.575275,-68.3811,0.575275,-75.629,0.575275,-81.3321,0.575275,-86.8491,0.575275,-91.8988
0.574338,4.89928,0.574338,-21.9496,0.574338,-38.206,0.574338,-50.7512,0.574338,-61.5242,0.574338,-69.8021,0.574338,-76.6781,0.574338,-83.2966,0.574338,-88.6897,0.574338,-93.5915
0.573322,3.77728,0.573322,-22.4608,0.573322,-39.7452,0.573322,-51.9874,0.573322,-62.3014,0.573322,-71.347,0.573322,-78.8191,0.573322,-84.7844,0.573322,-90.4492,0.573322,-95.7231
0.572307,2.77592,0.572307,-23.9237,0.572307,-40.2917,0.572307,-53.251,0.572307,-64.1801,0.572307,-72.5677,0.572307,-79.7775,0.572307,-86.6869,0.572307,-92.1801,0.572307,-97.33
0.571369,1.73688,0.571369,-24.3267,0.571369,-41.7771,0.571369,-54.0616,0.571369,-64.8811,0.571369,-74.0364,0.571369,-81.7994,0.571369,-87.9506,0.571369,-93.9492,0.571369,-99.3327
0.570354,0.866179,0.570354,-25.8792,0.570354,-42.3931,0.570354,-55.516,0.570354,-66.7837,0.570354,-75.2762,0.570354,-82.7721,0.570354,-89.8007,0.570354,-95.6277,0.570354,-100.954
0.569338,-0.294447,0.569338,-26.3318,0.569338,-43.9424,0.569338,-56.5269,0.569338,-67.3988,0.569338,-76.8831,0.569338,-84.7605,0.569338,-91.1501,0.569338,-97.4397,0.569338,-103.052
0.568322,-1.28913,0.568322,-27.8643,0.568322,-44.5313,0.568322,-57.8525,0.568322,-69.3396,0.568322,-78.2087,0.568322,-85.8716,0.568322,-93.1147,0.568322,-99.1086,0.568322,-104.635
0.567385,-2.18893,0.567385,-28.2444,0.567385,-46.01,0.567385,-58.7347,0.567385,-69.9928,0.567385,-79.7728,0.567385,-87.8552,0.567385,-94.4118,0.567385,-100.944,0.567385,-106.681
0.566369,-3.22129,0.566369,-29.7817,0.566369,-46.6003,0.566369,-60.1366,0.566369,-71.7524,0.566369,-80.9362,0.566369,-88.9042,0.566369,-96.362,0.566369,-102.604,0.566369,-108.25
0.565353,-4.16638,0.565353,-30.0983,0.565353,-47.9917,0.565353,-61.0139,0.565353,-72.4295,0.565353,-82.5003,0.565353,-90.864,0.565353,-97.6018,0.565353,-104.282,0.565353,-110.314
0.564416,-5.14962,0.564416,-31.6738,0.564416,-48.5939,0.564416,-62.4349,0.564416,-74.2033,0.564416,-83.6781,0.564416,-91.8272,0.564416,-99.6045,0.564416,-105.908,0.564416,-111.812
0.5634,-6.12619,0.5634,-31.9546,0.5634,-50.1012,0.5634,-63.2265,0.5634,-74.9043,0.5634,-85.1754,0.5634,-93.768,0.5634,-100.773,0.5634,-107.682,0.5634,-113.786
0.562385,-7.09942,0.562385,-33.4209,0.562385,-50.7619,0.562385,-64.6379,0.562385,-76.6876,0.562385,-86.3484,0.562385,-94.7694,0.562385,-102.756,0.562385,-109.284,0.562385,-115.278
0.561447,-7.8676,0.561447,-33.7795,0.561447,-52.1018,0.561447,-65.2912,0.561447,-77.2551,0.561447,-87.7598,0.561447,-96.5623,0.561447,-103.82,0.561447,-110.891,0.561447,-117.119
0.560431,-8.91808,0.560431,-35.2291,0.560431,-52.5977,0.560431,-66.7408,0.560431,-79.0718,0.560431,-88.8947,0.560431,-97.6018,0.560431,-105.737,0.560431,-112.35,0.560431,-118.74
0.559416,-9.65289,0.559416,-35.6039,0.559416,-53.9996,0.559416,-67.4894,0.559416,-79.6535,0.559416,-90.4635,0.559416,-99.4376,0.559416,-106.991,0.559416,-114.243,0.559416,-120.557
0.5584,-10.6843,0.5584,-37.177,0.5584,-54.5337,0.5584,-68.858,0.5584,-81.4322,0.5584,-91.4792,0.5584,-100.468,0.5584,-108.836,0.5584,-115.622,0.5584,-122.149
0.557463,-10.8197,0.557463,-36.703,0.557463,-55.2775,0.557463,-68.9676,0.557463,-81.3082,0.557463,-92.3089,0.557463,-101.54,0.557463,-109.194,0.557463,-116.647,0.557463,-123.146
0.556447,-11.9203,0.556447,-38.2294,0.556447,-55.8307,0.556447,-70.3171,0.556447,-83.0439,0.556447,-93.2625,0.556447,-102.47,0.556447,-111.02,0.556447,-118.015,0.556447,-124.748
0.555431,-12.8282,0.555431,-38.7095,0.555431,-57.39,0.555431,-71.2135,0.555431,-83.845,0.555431,-95.0126,0.555431,-104.359,0.555431,-112.203,0.555431,-120.047,0.555431,-126.622
0.554494,-13.9053,0.554494,-40.0938,0.554494,-57.8096,0.554494,-72.5868,0.554494,-85.5521,0.554494,-95.9805,0.554494,-105.436,0.554494,-114.143,0.554494,-121.32,0.554494,-128.234
0.553478,-14.6826,0.553478,-40.5645,0.553478,-59.4833,0.553478,-73.3927,0.553478,-86.1672,0.553478,-97.7496,0.553478,-107.182,0.553478,-115.278,0.553478,-123.303,0.553478,-129.993
0.552464,-15.8475,0.552464,-42.0107,0.552464,-59.9268,0.552464,-74.8613,0.552464,-87.8743,0.552464,-98.7081,0.552464,-108.235,0.552464,-117.214,0.552464,-124.557,0.552464,-131.624
0.551525,-16.5561,0.551525,-42.3736,0.551525,-61.2714,0.551525,-75.5098,0.551525,-88.518,0.551525,-100.305,0.551525,-109.914,0.551525,-118.168,0.551525,-126.384,0.551525,-133.255
0.55051,-17.6666,0.55051,-43.8008,0.55051,-61.6529,0.55051,-76.7878,0.55051,-90.2155,0.55051,-101.231,0.55051,-110.963,0.55051,-120.09,0.55051,-127.59,0.55051,-134.829
0.549495,-18.348,0.549495,-44.1388,0.549495,-63.2455,0.549495,-77.5698,0.549495,-90.9689,0.549495,-102.804,0.549495,-112.641,0.549495,-121.21,0.549495,-129.478,0.549495,-136.612
0.548557,-19.4681,0.548557,-45.4692,0.548557,-63.6222,0.548557,-79.0432,0.548557,-92.5997,0.548557,-103.801,0.548557,-113.728,0.548557,-123.17,0.548557,-130.78,0.548557,-138.181
0.547542,-20.1095,0.547542,-46.0286,0.547542,-65.1577,0.547542,-79.7775,0.547542,-93.2625,0.547542,-105.355,0.547542,-115.498,0.547542,-124.166,0.547542,-132.697,0.547542,-139.974
0.546526,-21.2763,0.546526,-47.2345,0.546526,-65.4295,0.546526,-81.0936,0.546526,-94.9124,0.546526,-106.252,0.546526,-116.408,0.546526,-126.017,0.546526,-133.851,0.546526,-141.452
0.54551,-21.8662,0.54551,-47.718,0.54551,-67.0412,0.54551,-81.7231,0.54551,-95.6229,0.54551,-107.987,0.54551,-118.077,0.54551,-127.066,0.54551,-135.806,0.54551,-143.107
0.544573,-23.003,0.544573,-48.9234,0.544573,-67.4036,0.544573,-83.1297,0.544573,-97.0963,0.544573,-108.774,0.544573,-119.15,0.544573,-128.897,0.544573,-136.874,0.544573,-144.742
0.543557,-23.5289,0.543557,-49.4995,0.543557,-68.815,0.543557,-83.8164,0.543557,-97.8497,0.543557,-110.405,0.543557,-120.776,0.543557,-129.965,0.543557,-138.839,0.543557,-146.278
0.542542,-24.6447,0.542542,-50.5414,0.542542,-69.1441,0.542542,-85.1038,0.542542,-99.3518,0.542542,-111.111,0.542542,-121.716,0.542542,-131.739,0.542542,-139.931,0.542542,-147.927
0.541604,-25.1745,0.541604,-51.2101,0.541604,-70.6842,0.541604,-85.7047,0.541604,-99.9764,0.541604,-112.822,0.541604,-123.313,0.541604,-132.602,0.541604,-141.786,0.541604,-149.448
0.540588,-26.3408,0.540588,-52.3593,0.540588,-70.9703,0.540588,-87.1256,0.540588,-101.483,0.540588,-113.438,0.540588,-124.376,0.540588,-134.466,0.540588,-142.849,0.540588,-150.979
0.539573,-26.8587,0.539573,-52.8695,0.539573,-72.4199,0.539573,-87.6597,0.539573,-102.17,0.539573,-115.097,0.539573,-126.012,0.539573,-135.367,0.539573,-144.718,0.539573,-152.524
