Date and time:,2022-05-10 10:21:49
276.76,-539.662
276.77,-540.091
276.78,-539.662
276.79,-540.091
276.8,-539.615
276.81,-540.091
276.82,-539.615
276.83,-540.139
276.84,-539.615
276.85,-540.091
276.86,-539.615
276.87,-540.091
276.88,-539.662
276.89,-540.091
276.9,-539.662
276.91,-540.091
276.92,-539.662
276.93,-540.091
276.94,-539.615
276.95,-540.044
276.96,-539.615
276.97,-540.091
276.98,-539.615
276.99,-540.091
277,-539.615
277.01,-540.044
277.02,-539.615
277.03,-540.091
277.04,-539.615
277.05,-540.091
277.06,-539.615
277.07,-540.044
277.08,-539.615
277.09,-540.139
277.1,-539.615
277.11,-540.139
277.12,-539.615
277.13,-540.091
277.14,-539.615
277.15,-540.139
277.16,-539.567
277.17,-540.139
277.18,-539.615
277.19,-540.091
277.2,-539.615
277.21,-540.091
277.22,-539.615
277.23,-540.091
277.24,-539.615
277.25,-540.091
277.26,-539.615
277.27,-540.091
277.28,-539.615
277.29,-540.091
277.3,-539.567
277.31,-540.091
277.32,-539.615
277.33,-540.091
277.34,-539.615
277.35,-540.091
277.36,-539.615
277.37,-540.091
277.38,-539.615
277.39,-540.091
277.4,-539.615
277.41,-540.091
277.42,-539.567
277.43,-540.091
277.44,-539.615
277.45,-540.044
277.46,-539.615
277.47,-540.044
277.48,-539.615
277.49,-540.044
277.5,-539.615
277.51,-540.044
277.52,-539.615
277.53,-540.091
277.54,-539.567
277.55,-540.091
277.56,-539.615
277.57,-540.044
277.58,-539.615
277.59,-540.044
277.6,-539.615
277.61,-540.044
277.62,-539.567
277.63,-540.044
277.64,-539.615
277.65,-540.091
277.66,-539.615
277.67,-540.044
277.68,-539.567
277.69,-540.044
277.7,-539.615
277.71,-540.044
277.72,-539.567
277.73,-540.044
277.74,-539.615
277.75,-539.996
277.76,-539.567
277.77,-540.044
277.78,-539.615
277.79,-540.044
277.8,-539.615
277.81,-540.044
277.82,-539.615
277.83,-540.044
277.84,-539.615
277.85,-539.996
277.86,-539.567
277.87,-540.044
277.88,-539.615
277.89,-539.996
277.9,-539.615
277.91,-540.044
277.92,-539.615
277.93,-539.996
277.94,-539.615
277.95,-539.996
277.96,-539.615
277.97,-540.044
277.98,-539.615
277.99,-539.996
278,-539.615
278.01,-539.996
278.02,-539.567
278.03,-539.996
278.04,-539.615
278.05,-539.996
278.06,-539.615
278.07,-540.044
278.08,-539.615
278.09,-539.996
278.1,-539.567
278.11,-540.044
278.12,-539.615
278.13,-540.044
278.14,-539.615
278.15,-539.996
278.16,-539.567
278.17,-539.996
278.18,-539.615
278.19,-539.996
278.2,-539.567
278.21,-539.996
278.22,-539.567
278.23,-539.996
278.24,-539.615
278.25,-539.948
278.26,-539.615
278.27,-539.996
278.28,-539.615
278.29,-539.996
278.3,-539.567
278.31,-539.996
278.32,-539.615
278.33,-539.948
278.34,-539.567
278.35,-539.996
278.36,-539.615
278.37,-539.996
278.38,-539.567
278.39,-539.996
278.4,-539.567
278.41,-539.996
278.42,-539.567
278.43,-539.996
278.44,-539.615
278.45,-539.996
278.46,-539.567
278.47,-539.996
278.48,-539.567
278.49,-539.996
278.5,-539.615
278.51,-539.996
278.52,-539.567
278.53,-539.948
278.54,-539.567
278.55,-539.948
278.56,-539.567
278.57,-539.996
278.58,-539.567
278.59,-539.996
278.6,-539.567
278.61,-539.948
278.62,-539.567
278.63,-539.948
278.64,-539.567
278.65,-539.948
278.66,-539.567
278.67,-539.948
278.68,-539.567
278.69,-539.996
278.7,-539.567
278.71,-539.948
278.72,-539.567
278.73,-539.996
278.74,-539.567
278.75,-539.948
278.76,-539.567
278.77,-539.948
278.78,-539.567
278.79,-539.901
278.8,-539.567
278.81,-539.948
278.82,-539.567
278.83,-539.948
278.84,-539.567
278.85,-539.948
278.86,-539.567
278.87,-539.948
278.88,-539.567
278.89,-539.948
278.9,-539.615
278.91,-539.948
278.92,-539.567
278.93,-539.948
278.94,-539.519
278.95,-539.948
278.96,-539.567
278.97,-539.901
278.98,-539.567
278.99,-539.948
279,-539.567
279.01,-539.948
279.02,-539.567
279.03,-539.948
279.04,-539.567
279.05,-539.948
279.06,-539.519
279.07,-539.948
279.08,-539.567
279.09,-539.948
279.1,-539.567
279.11,-539.948
279.12,-539.567
279.13,-539.948
279.14,-539.567
279.15,-539.901
279.16,-539.519
279.17,-539.901
279.18,-539.567
279.19,-539.901
279.2,-539.567
279.21,-539.901
279.22,-539.519
279.23,-539.901
279.24,-539.519
279.25,-539.901
279.26,-539.519
279.27,-539.901
279.28,-539.567
279.29,-539.901
279.3,-539.519
279.31,-539.901
279.32,-539.519
279.33,-539.901
279.34,-539.519
279.35,-539.901
279.36,-539.519
279.37,-539.853
279.38,-539.567
279.39,-539.901
279.4,-539.519
279.41,-539.901
279.42,-539.519
279.43,-539.853
279.44,-539.519
279.45,-539.853
279.46,-539.519
279.47,-539.901
279.48,-539.519
279.49,-539.853
279.5,-539.519
279.51,-539.853
279.52,-539.519
279.53,-539.853
279.54,-539.519
279.55,-539.853
279.56,-539.519
279.57,-539.853
279.58,-539.519
279.59,-539.901
279.6,-539.519
279.61,-539.853
279.62,-539.519
279.63,-539.853
279.64,-539.519
279.65,-539.901
279.66,-539.519
279.67,-539.901
279.68,-539.519
279.69,-539.853
279.7,-539.519
279.71,-539.853
279.72,-539.519
279.73,-539.853
279.74,-539.472
279.75,-539.853
279.76,-539.472
279.77,-539.901
279.78,-539.519
279.79,-539.853
279.8,-539.519
279.81,-539.853
279.82,-539.472
279.83,-539.853
279.84,-539.472
279.85,-539.853
279.86,-539.472
279.87,-539.853
279.88,-539.472
279.89,-539.853
279.9,-539.472
279.91,-539.853
279.92,-539.519
279.93,-539.853
279.94,-539.472
279.95,-539.805
279.96,-539.472
279.97,-539.853
279.98,-539.472
279.99,-539.805
280,-539.424
280.01,-539.805
280.02,-539.424
280.03,-539.853
280.04,-539.472
280.05,-539.805
280.06,-539.472
280.07,-539.805
280.08,-539.472
280.09,-539.805
280.1,-539.472
280.11,-539.805
280.12,-539.472
280.13,-539.805
280.14,-539.424
280.15,-539.805
280.16,-539.424
280.17,-539.853
280.18,-539.472
280.19,-539.805
280.2,-539.472
280.21,-539.805
280.22,-539.424
280.23,-539.805
280.24,-539.472
280.25,-539.805
280.26,-539.424
280.27,-539.805
280.28,-539.472
280.29,-539.805
280.3,-539.424
280.31,-539.805
280.32,-539.424
280.33,-539.805
280.34,-539.424
280.35,-539.758
280.36,-539.424
280.37,-539.805
280.38,-539.424
280.39,-539.805
280.4,-539.424
280.41,-539.805
280.42,-539.472
280.43,-539.805
280.44,-539.424
280.45,-539.805
280.46,-539.424
280.47,-539.805
280.48,-539.424
280.49,-539.758
280.5,-539.424
280.51,-539.758
280.52,-539.424
280.53,-539.758
280.54,-539.424
280.55,-539.758
280.56,-539.424
280.57,-539.758
280.58,-539.424
280.59,-539.758
280.6,-539.424
280.61,-539.758
280.62,-539.424
280.63,-539.758
280.64,-539.376
280.65,-539.758
280.66,-539.424
280.67,-539.758
280.68,-539.424
280.69,-539.758
280.7,-539.376
280.71,-539.758
280.72,-539.376
280.73,-539.758
280.74,-539.424
280.75,-539.758
280.76,-539.376
280.77,-539.758
280.78,-539.424
280.79,-539.758
280.8,-539.424
280.81,-539.758
280.82,-539.376
280.83,-539.758
280.84,-539.376
280.85,-539.71
280.86,-539.376
280.87,-539.71
280.88,-539.376
280.89,-539.71
280.9,-539.376
280.91,-539.71
280.92,-539.376
280.93,-539.71
280.94,-539.424
280.95,-539.71
280.96,-539.376
280.97,-539.71
280.98,-539.376
280.99,-539.758
281,-539.376
281.01,-539.71
281.02,-539.376
281.03,-539.71
281.04,-539.376
281.05,-539.71
281.06,-539.376
281.07,-539.71
281.08,-539.329
281.09,-539.71
281.1,-539.376
281.11,-539.71
281.12,-539.376
281.13,-539.71
281.14,-539.376
281.15,-539.71
281.16,-539.329
281.17,-539.662
281.18,-539.376
281.19,-539.71
281.2,-539.329
281.21,-539.662
281.22,-539.376
281.23,-539.71
281.24,-539.376
281.25,-539.662
281.26,-539.376
281.27,-539.662
281.28,-539.376
281.29,-539.662
281.3,-539.329
281.31,-539.662
281.32,-539.329
281.33,-539.662
281.34,-539.376
281.35,-539.662
281.36,-539.329
281.37,-539.615
281.38,-539.329
281.39,-539.615
281.4,-539.329
281.41,-539.662
281.42,-539.329
281.43,-539.662
281.44,-539.329
281.45,-539.662
281.46,-539.329
281.47,-539.662
281.48,-539.376
281.49,-539.615
281.5,-539.329
281.51,-539.662
281.52,-539.329
281.53,-539.615
281.54,-539.329
281.55,-539.615
281.56,-539.329
281.57,-539.615
281.58,-539.329
281.59,-539.615
281.6,-539.329
281.61,-539.615
281.62,-539.329
281.63,-539.662
281.64,-539.329
281.65,-539.615
281.66,-539.329
281.67,-539.615
281.68,-539.329
281.69,-539.615
281.7,-539.329
281.71,-539.615
281.72,-539.281
281.73,-539.615
281.74,-539.329
281.75,-539.567
281.76,-539.329
281.77,-539.567
281.78,-539.281
281.79,-539.567
281.8,-539.281
281.81,-539.567
281.82,-539.329
281.83,-539.567
281.84,-539.281
281.85,-539.615
281.86,-539.329
281.87,-539.615
281.88,-539.329
281.89,-539.615
281.9,-539.281
281.91,-539.615
281.92,-539.329
281.93,-539.615
281.94,-539.281
281.95,-539.615
281.96,-539.281
281.97,-539.615
281.98,-539.329
281.99,-539.567
282,-539.329
282.01,-539.567
282.02,-539.281
282.03,-539.567
282.04,-539.281
282.05,-539.519
282.06,-539.281
282.07,-539.567
282.08,-539.281
282.09,-539.519
282.1,-539.281
282.11,-539.567
282.12,-539.281
282.13,-539.519
282.14,-539.281
282.15,-539.519
282.16,-539.329
282.17,-539.567
282.18,-539.281
282.19,-539.519
282.2,-539.281
282.21,-539.519
282.22,-539.281
282.23,-539.519
282.24,-539.281
282.25,-539.519
282.26,-539.233
282.27,-539.567
282.28,-539.233
282.29,-539.567
282.3,-539.281
282.31,-539.519
282.32,-539.233
282.33,-539.472
282.34,-539.281
282.35,-539.472
282.36,-539.233
282.37,-539.519
282.38,-539.281
282.39,-539.519
282.4,-539.233
282.41,-539.519
282.42,-539.281
282.43,-539.472
282.44,-539.281
282.45,-539.519
282.46,-539.233
282.47,-539.472
282.48,-539.233
282.49,-539.472
282.5,-539.233
282.51,-539.519
282.52,-539.233
282.53,-539.472
282.54,-539.186
282.55,-539.472
282.56,-539.233
282.57,-539.472
282.58,-539.233
282.59,-539.472
282.6,-539.233
282.61,-539.472
282.62,-539.233
282.63,-539.472
282.64,-539.186
282.65,-539.472
282.66,-539.186
282.67,-539.424
282.68,-539.233
282.69,-539.424
282.7,-539.186
282.71,-539.472
282.72,-539.233
282.73,-539.472
282.74,-539.233
282.75,-539.472
282.76,-539.186
282.77,-539.424
282.78,-539.186
282.79,-539.424
282.8,-539.233
282.81,-539.472
282.82,-539.186
282.83,-539.472
282.84,-539.186
282.85,-539.424
282.86,-539.186
282.87,-539.424
282.88,-539.186
282.89,-539.424
282.9,-539.186
282.91,-539.424
282.92,-539.186
282.93,-539.424
282.94,-539.186
282.95,-539.424
282.96,-539.186
282.97,-539.376
282.98,-539.138
282.99,-539.424
283,-539.138
283.01,-539.424
283.02,-539.186
283.03,-539.424
283.04,-539.186
283.05,-539.424
283.06,-539.186
283.07,-539.376
283.08,-539.186
283.09,-539.376
283.1,-539.186
283.11,-539.376
283.12,-539.138
283.13,-539.329
283.14,-539.138
283.15,-539.376
283.16,-539.138
283.17,-539.376
283.18,-539.09
283.19,-539.329
283.2,-539.138
283.21,-539.376
283.22,-539.138
283.23,-539.376
283.24,-539.138
283.25,-539.376
283.26,-539.138
283.27,-539.376
283.28,-539.138
283.29,-539.329
283.3,-539.138
283.31,-539.376
283.32,-539.138
283.33,-539.376
283.34,-539.138
283.35,-539.329
283.36,-539.138
283.37,-539.376
283.38,-539.138
283.39,-539.329
283.4,-539.138
283.41,-539.376
283.42,-539.138
283.43,-539.376
283.44,-539.138
283.45,-539.376
283.46,-539.138
283.47,-539.329
283.48,-539.138
283.49,-539.329
283.5,-539.138
283.51,-539.329
283.52,-539.138
283.53,-539.329
283.54,-539.138
283.55,-539.329
283.56,-539.09
283.57,-539.329
283.58,-539.09
283.59,-539.329
283.6,-539.138
283.61,-539.329
283.62,-539.09
283.63,-539.329
283.64,-539.138
283.65,-539.281
283.66,-539.09
283.67,-539.281
283.68,-539.09
283.69,-539.281
283.7,-539.09
283.71,-539.329
283.72,-539.042
283.73,-539.281
283.74,-539.138
283.75,-539.281
283.76,-539.09
283.77,-539.281
283.78,-539.09
283.79,-539.281
283.8,-539.09
283.81,-539.281
283.82,-539.09
283.83,-539.281
283.84,-539.09
283.85,-539.233
283.86,-539.09
283.87,-539.281
283.88,-539.09
283.89,-539.233
283.9,-539.09
283.91,-539.281
283.92,-539.09
283.93,-539.233
283.94,-539.09
283.95,-539.281
283.96,-539.09
283.97,-539.233
283.98,-539.09
283.99,-539.233
284,-539.042
284.01,-539.233
284.02,-539.042
284.03,-539.233
284.04,-539.09
284.05,-539.233
284.06,-539.042
284.07,-539.233
284.08,-539.042
284.09,-539.233
284.1,-539.09
284.11,-539.233
284.12,-539.09
284.13,-539.233
284.14,-539.042
284.15,-539.233
284.16,-539.09
284.17,-539.186
284.18,-539.042
284.19,-539.186
284.2,-539.042
284.21,-539.186
284.22,-539.042
284.23,-539.186
284.24,-539.042
284.25,-539.186
284.26,-539.042
284.27,-539.186
284.28,-539.042
284.29,-539.186
284.3,-539.042
284.31,-539.186
284.32,-539.042
284.33,-539.138
284.34,-539.042
284.35,-539.186
284.36,-539.042
284.37,-539.186
284.38,-539.042
284.39,-539.186
284.4,-539.042
284.41,-539.138
284.42,-539.042
284.43,-539.138
284.44,-539.042
284.45,-539.186
284.46,-539.042
284.47,-539.186
284.48,-539.042
284.49,-539.138
284.5,-539.042
284.51,-539.138
284.52,-539.042
284.53,-539.138
284.54,-538.995
284.55,-539.138
284.56,-538.995
284.57,-539.138
284.58,-539.042
284.59,-539.138
284.6,-539.042
284.61,-539.138
284.62,-538.995
284.63,-539.138
284.64,-538.995
284.65,-539.138
284.66,-538.995
284.67,-539.09
284.68,-538.995
284.69,-539.138
284.7,-538.995
284.71,-539.138
284.72,-538.995
284.73,-539.138
284.74,-538.995
284.75,-539.09
284.76,-538.995
284.77,-539.09
284.78,-538.947
284.79,-539.09
284.8,-538.995
284.81,-539.09
284.82,-538.995
284.83,-539.09
284.84,-538.995
284.85,-539.09
284.86,-538.995
284.87,-539.09
284.88,-538.995
284.89,-539.09
284.9,-538.995
284.91,-539.09
284.92,-538.995
284.93,-539.09
284.94,-538.995
284.95,-539.042
284.96,-538.995
284.97,-539.042
284.98,-538.995
284.99,-539.09
285,-538.947
285.01,-539.042
285.02,-538.995
285.03,-539.042
285.04,-538.947
285.05,-539.09
285.06,-538.947
285.07,-539.042
285.08,-538.995
285.09,-539.042
285.1,-538.947
285.11,-539.042
285.12,-538.947
285.13,-539.042
285.14,-538.947
285.15,-539.042
285.16,-538.947
285.17,-539.042
285.18,-538.947
285.19,-539.042
285.2,-538.995
285.21,-539.042
285.22,-538.947
285.23,-539.042
285.24,-538.947
285.25,-538.995
285.26,-538.947
285.27,-538.995
285.28,-538.947
285.29,-538.995
285.3,-538.947
285.31,-538.995
285.32,-538.947
285.33,-538.995
285.34,-538.947
285.35,-538.995
285.36,-538.947
285.37,-538.995
285.38,-538.899
285.39,-538.995
285.4,-538.947
285.41,-538.995
285.42,-538.947
285.43,-538.995
285.44,-538.947
285.45,-538.947
285.46,-538.947
285.47,-538.995
285.48,-538.947
285.49,-538.995
285.5,-538.947
285.51,-538.995
285.52,-538.947
285.53,-538.995
285.54,-538.947
285.55,-538.947
285.56,-538.947
285.57,-538.947
285.58,-538.947
285.59,-538.947
285.6,-538.947
285.61,-538.947
285.62,-538.899
285.63,-538.947
285.64,-538.899
285.65,-538.947
285.66,-538.947
285.67,-538.947
285.68,-538.899
285.69,-538.947
285.7,-538.899
285.71,-538.899
285.72,-538.899
285.73,-538.899
285.74,-538.899
285.75,-538.899
285.76,-538.899
285.77,-538.947
285.78,-538.947
285.79,-538.947
285.8,-538.947
285.81,-538.899
285.82,-538.899
285.83,-538.899
285.84,-538.899
285.85,-538.899
285.86,-538.899
285.87,-538.899
285.88,-538.899
285.89,-538.899
285.9,-538.899
285.91,-538.899
285.92,-538.899
285.93,-538.899
285.94,-538.899
285.95,-538.899
285.96,-538.899
285.97,-538.852
285.98,-538.852
285.99,-538.899
286,-538.852
286.01,-538.899
286.02,-538.852
286.03,-538.852
286.04,-538.852
286.05,-538.852
286.06,-538.899
286.07,-538.899
286.08,-538.852
286.09,-538.899
286.1,-538.852
286.11,-538.899
286.12,-538.852
286.13,-538.852
286.14,-538.852
286.15,-538.852
286.16,-538.852
286.17,-538.852
286.18,-538.852
286.19,-538.852
286.2,-538.852
286.21,-538.852
286.22,-538.852
286.23,-538.852
286.24,-538.852
286.25,-538.852
286.26,-538.852
286.27,-538.852
286.28,-538.852
286.29,-538.852
286.3,-538.852
286.31,-538.852
286.32,-538.852
286.33,-538.852
286.34,-538.852
286.35,-538.804
286.36,-538.852
286.37,-538.804
286.38,-538.852
286.39,-538.804
286.4,-538.804
286.41,-538.804
286.42,-538.852
286.43,-538.804
286.44,-538.852
286.45,-538.804
286.46,-538.852
286.47,-538.804
286.48,-538.852
286.49,-538.804
286.5,-538.852
286.51,-538.804
286.52,-538.852
286.53,-538.804
286.54,-538.852
286.55,-538.804
286.56,-538.852
286.57,-538.804
286.58,-538.852
286.59,-538.804
286.6,-538.804
286.61,-538.804
286.62,-538.804
286.63,-538.756
286.64,-538.804
286.65,-538.756
286.66,-538.804
286.67,-538.804
286.68,-538.804
286.69,-538.756
286.7,-538.804
286.71,-538.756
286.72,-538.804
286.73,-538.756
286.74,-538.804
286.75,-538.756
286.76,-538.852
286.77,-538.709
286.78,-538.852
286.79,-538.756
286.8,-538.804
286.81,-538.756
286.82,-538.804
286.83,-538.756
286.84,-538.804
286.85,-538.709
286.86,-538.804
286.87,-538.756
286.88,-538.804
286.89,-538.756
286.9,-538.804
286.91,-538.709
286.92,-538.804
286.93,-538.756
286.94,-538.804
286.95,-538.709
286.96,-538.804
286.97,-538.709
286.98,-538.852
286.99,-538.709
287,-538.804
287.01,-538.709
287.02,-538.852
287.03,-538.709
287.04,-538.756
287.05,-538.709
287.06,-538.804
287.07,-538.661
287.08,-538.756
287.09,-538.661
287.1,-538.804
287.11,-538.709
287.12,-538.756
287.13,-538.709
287.14,-538.756
287.15,-538.709
287.16,-538.756
287.17,-538.661
287.18,-538.756
287.19,-538.661
287.2,-538.756
287.21,-538.709
287.22,-538.756
287.23,-538.709
287.24,-538.756
287.25,-538.661
287.26,-538.756
287.27,-538.661
287.28,-538.756
287.29,-538.661
287.3,-538.756
287.31,-538.661
287.32,-538.756
287.33,-538.661
287.34,-538.756
287.35,-538.661
287.36,-538.756
287.37,-538.661
287.38,-538.756
287.39,-538.661
287.4,-538.756
287.41,-538.661
287.42,-538.756
287.43,-538.661
287.44,-538.756
287.45,-538.661
287.46,-538.756
287.47,-538.661
287.48,-538.756
287.49,-538.661
287.5,-538.756
287.51,-538.613
287.52,-538.756
287.53,-538.613
287.54,-538.756
287.55,-538.613
287.56,-538.709
287.57,-538.613
287.58,-538.756
287.59,-538.613
287.6,-538.756
287.61,-538.613
287.62,-538.709
287.63,-538.613
287.64,-538.756
287.65,-538.613
287.66,-538.756
287.67,-538.613
287.68,-538.756
287.69,-538.613
287.7,-538.756
287.71,-538.566
287.72,-538.756
287.73,-538.613
287.74,-538.756
287.75,-538.613
287.76,-538.756
287.77,-538.613
287.78,-538.756
287.79,-538.613
287.8,-538.756
287.81,-538.566
287.82,-538.709
287.83,-538.613
287.84,-538.756
287.85,-538.613
287.86,-538.756
287.87,-538.566
287.88,-538.709
287.89,-538.566
287.9,-538.709
287.91,-538.566
287.92,-538.756
287.93,-538.566
287.94,-538.709
287.95,-538.566
287.96,-538.756
287.97,-538.613
287.98,-538.709
287.99,-538.566
288,-538.709
288.01,-538.613
288.02,-538.709
288.03,-538.566
288.04,-538.709
288.05,-538.566
288.06,-538.709
288.07,-538.518
288.08,-538.709
288.09,-538.566
288.1,-538.756
288.11,-538.566
288.12,-538.709
288.13,-538.566
288.14,-538.756
288.15,-538.566
288.16,-538.709
288.17,-538.518
288.18,-538.756
288.19,-538.518
288.2,-538.709
288.21,-538.518
288.22,-538.756
288.23,-538.518
288.24,-538.709
288.25,-538.518
288.26,-538.709
288.27,-538.518
288.28,-538.756
288.29,-538.518
288.3,-538.709
288.31,-538.518
288.32,-538.709
288.33,-538.518
288.34,-538.709
288.35,-538.518
288.36,-538.709
288.37,-538.518
288.38,-538.709
288.39,-538.518
288.4,-538.709
288.41,-538.518
288.42,-538.709
288.43,-538.47
288.44,-538.709
288.45,-538.518
288.46,-538.709
288.47,-538.47
288.48,-538.709
288.49,-538.47
288.5,-538.709
288.51,-538.518
288.52,-538.661
288.53,-538.518
288.54,-538.709
288.55,-538.518
288.56,-538.709
288.57,-538.518
288.58,-538.709
288.59,-538.518
288.6,-538.709
288.61,-538.518
288.62,-538.709
288.63,-538.518
288.64,-538.661
288.65,-538.47
288.66,-538.661
288.67,-538.47
288.68,-538.661
288.69,-538.47
288.7,-538.709
288.71,-538.518
288.72,-538.709
288.73,-538.518
288.74,-538.709
288.75,-538.47
288.76,-538.709
288.77,-538.47
288.78,-538.709
288.79,-538.47
288.8,-538.709
288.81,-538.47
288.82,-538.709
288.83,-538.47
288.84,-538.661
288.85,-538.423
288.86,-538.709
288.87,-538.47
288.88,-538.709
288.89,-538.47
288.9,-538.709
288.91,-538.47
288.92,-538.661
288.93,-538.423
288.94,-538.661
288.95,-538.47
288.96,-538.709
288.97,-538.47
288.98,-538.709
288.99,-538.423
289,-538.661
289.01,-538.47
289.02,-538.661
289.03,-538.423
289.04,-538.709
289.05,-538.423
289.06,-538.709
289.07,-538.423
289.08,-538.709
289.09,-538.47
289.1,-538.661
289.11,-538.47
289.12,-538.661
289.13,-538.423
289.14,-538.661
289.15,-538.423
289.16,-538.709
289.17,-538.47
289.18,-538.661
289.19,-538.423
289.2,-538.661
289.21,-538.423
289.22,-538.661
289.23,-538.423
289.24,-538.661
289.25,-538.423
289.26,-538.709
289.27,-538.423
289.28,-538.661
289.29,-538.423
289.3,-538.661
289.31,-538.423
289.32,-538.661
289.33,-538.375
289.34,-538.661
289.35,-538.423
289.36,-538.709
289.37,-538.423
289.38,-538.661
289.39,-538.423
289.4,-538.661
289.41,-538.423
289.42,-538.661
289.43,-538.423
289.44,-538.709
289.45,-538.423
289.46,-538.661
289.47,-538.375
289.48,-538.661
289.49,-538.375
289.5,-538.709
289.51,-538.375
289.52,-538.661
289.53,-538.423
289.54,-538.661
289.55,-538.375
289.56,-538.661
289.57,-538.423
289.58,-538.661
289.59,-538.375
289.6,-538.661
289.61,-538.375
289.62,-538.661
289.63,-538.375
289.64,-538.613
